default,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2
1,30000,2,2,2,23,-1,0,3226,5591,3596,2992
0,180000,1,3,1,45,1,2,24400,24508,1500,1500
0,150000,1,2,1,33,1,2,8967,11510,3001,1000
0,110000,2,2,1,40,0,0,84589,85418,3700,4890
1,50000,1,1,2,24,0,0,50716,50606,3029,2000
0,230000,2,3,1,43,1,-1,0,3832,5655,0
0,230000,2,2,2,25,0,0,95311,94489,4500,4114
0,160000,2,1,2,46,-2,-2,6241,8788,8805,0
0,50000,1,3,2,36,0,0,52855,49123,2206,1605
0,210000,2,1,1,36,1,-1,0,1690,1690,0
0,120000,2,2,1,38,-1,-1,4100,7270,7270,820
0,240000,2,2,1,42,0,0,21943,36519,15000,20000
0,20000,1,3,3,47,0,0,18768,18795,1400,1400
0,50000,2,3,2,40,0,0,5538,6563,1271,1130
0,50000,2,1,2,70,2,2,49546,48480,0,2200
0,50000,2,2,1,32,0,0,48508,49213,3037,1800
0,100000,1,3,2,52,0,0,73904,73249,2781,2101
0,390000,2,1,1,49,-1,-1,15026,13357,13357,0
0,550000,1,1,2,31,0,0,43769,38907,2018,1520
0,450000,2,2,2,36,-1,-1,13500,6350,6364,11728
0,80000,2,2,1,50,-1,-1,2587,2587,2587,50097
0,50000,2,3,1,48,0,0,4064,5987,2000,2000
0,50000,2,2,2,33,1,2,49617,50352,1813,0
0,180000,1,2,1,44,0,0,70721,69994,8000,3000
0,240000,1,1,2,35,-2,-2,15432,10835,10851,22258
0,320000,2,3,2,29,-1,-1,500,500,500,0
0,480000,2,2,1,35,-1,2,18214,11031,0,182123
0,150000,2,2,1,37,-1,2,1184,794,0,2772
0,110000,2,1,2,29,0,0,107195,109443,7845,4000
0,240000,1,1,2,30,-1,-1,7744,7284,7305,11263
1,50000,1,1,2,33,0,0,47853,49474,2412,1500
0,120000,1,2,2,27,-1,-1,2474,2469,2469,2439
0,150000,2,1,1,31,1,-2,0,0,0,0
0,100000,2,3,2,53,0,0,101503,29880,1538,1777
0,260000,2,2,2,38,-2,-2,-2,-2,0,727
0,250000,2,2,2,26,-2,-2,16884,10397,2000,1000
0,100000,2,2,2,26,0,0,9614,0,0,0
1,160000,1,1,1,51,2,3,79244,77441,0,0
1,270000,2,1,1,37,-1,-1,264,264,264,1191
0,390000,2,2,2,42,-1,-1,5895,42006,42016,1397
0,210000,2,2,1,43,0,0,80527,82332,4000,4000
0,30000,2,2,2,23,0,0,24285,26143,3002,2130
0,300000,2,3,1,30,-1,-1,12090,15035,15042,25500
0,190000,2,3,1,38,0,0,89619,103095,15000,10000
1,130000,2,1,1,35,-1,-1,6348,321,321,321
0,360000,1,2,1,44,0,0,270248,138566,5000,5000
1,320000,1,1,1,35,1,-2,291,2594,2594,2691
1,20000,1,2,3,35,1,-2,0,0,0,0
0,360000,1,1,1,32,-2,-2,10729,2523,2535,0
0,190000,2,2,2,25,0,0,110031,105500,8614,5000
1,90000,2,2,2,33,0,0,63626,1788,1000,2000
0,30000,2,1,2,26,-1,-1,2635,807,1270,11500
0,240000,1,1,2,29,0,0,240248,221277,11000,9100
0,40000,2,1,2,26,0,0,12308,13604,1500,1500
0,170000,1,2,2,36,-1,-1,2104,2074,2081,10725
0,180000,1,1,2,37,0,0,22121,31681,10000,1700
1,20000,1,3,1,63,2,2,16097,16951,1400,700
0,150000,2,3,1,48,0,0,37800,40874,4000,0
1,50000,2,2,1,47,0,0,44624,45128,2355,1064
0,140000,2,3,1,31,2,2,89910,92588,5000,1800
0,50000,1,3,2,31,0,0,40011,33648,1566,2000
0,200000,1,1,2,34,0,0,67002,76429,10000,18900
0,100000,2,1,1,43,-1,-1,9122,22971,22982,15561
0,250000,2,1,2,32,0,0,33323,30090,2038,2065
0,80000,2,1,2,38,-2,-2,1927,446,446,909
0,170000,2,2,1,50,0,0,177956,176155,7262,5586
0,80000,1,3,2,29,0,0,46638,47680,2091,1806
0,50000,1,2,1,49,0,0,49816,49749,3000,2000
0,30000,2,3,2,40,2,2,23687,23020,0,2579
1,70000,2,1,2,34,1,3,70971,71272,2000,0
0,30000,2,3,1,47,-1,-1,1355,5137,5174,1392
0,200000,1,1,1,34,-1,-1,5023,618,621,608
0,100000,2,2,2,27,-1,-1,11540,1300,1303,0
1,20000,1,2,2,44,0,0,17636,17947,1375,1122
0,200000,1,1,2,29,-1,-1,2290,0,0,0
1,50000,1,3,1,72,2,0,35417,36453,1908,1621
1,50000,1,2,1,48,0,0,40931,40892,1880,1650
1,50000,2,1,2,27,1,2,36794,35922,0,4000
0,220000,1,2,1,44,0,0,217743,180357,7000,8000
0,240000,2,3,1,39,-2,-2,0,1234,1234,0
0,50000,1,1,1,40,0,0,42549,36110,2200,2000
0,500000,2,1,1,45,-1,-1,36954,-24704,0,83000
0,170000,1,1,2,26,-1,-1,23594,1512,1512,1362
0,30000,1,1,1,34,-1,-1,220,2500,2500,0
1,300000,1,1,1,43,1,-2,0,0,0,0
0,50000,1,2,2,30,0,0,50507,48751,4000,2220
0,100000,2,3,1,31,-1,-1,16033,1716,1716,1200
1,150000,2,1,2,29,0,0,108817,83654,7500,0
0,50000,1,1,2,28,0,0,46176,40870,2000,1700
0,190000,2,2,2,31,-1,-1,771,0,0,4251
0,20000,2,3,2,22,0,0,14562,5991,1121,1000
0,50000,2,3,1,55,1,2,49003,49067,2005,3900
1,30000,2,2,1,39,-1,-1,223,223,223,223
0,90000,2,1,2,27,-2,-2,1179,6346,7020,2980
1,500000,2,1,2,36,-2,-2,-312,-2479,0,4958
0,280000,1,1,1,40,-1,-1,5310,2196,2196,2928
0,30000,1,2,1,31,0,0,13265,7206,1632,780
0,90000,2,2,1,36,2,2,49295,50206,2000,1700
1,200000,1,2,1,42,1,2,38187,35827,44,1303
0,100000,1,2,2,30,-2,-2,914,1170,1475,0
0,20000,1,3,2,40,0,0,12649,15526,3103,1408
0,50000,1,2,1,51,0,0,49613,49326,3036,6000
0,50000,2,2,3,51,0,-1,10571,2477,2477,2904
0,290000,1,3,2,32,-1,-1,1520,1200,1200,0
0,220000,2,1,2,36,-2,-2,0,420,420,0
0,440000,1,1,1,37,-1,-1,4330,8369,8369,16786
1,50000,1,2,2,49,0,0,90231,90647,2852,2784
0,300000,1,1,2,31,-1,-1,40779,5401,5401,2444
0,290000,2,1,1,50,0,0,165563,128747,7000,10009
0,390000,1,2,1,40,1,2,424244,395060,587,9500
0,50000,2,2,2,24,0,0,29186,29792,1500,1500
1,220000,2,2,2,31,-1,-1,38746,0,0,0
0,150000,2,2,2,29,0,0,3559,4724,1222,2634
0,50000,1,1,2,24,0,0,50963,49720,1844,1963
0,200000,1,1,1,44,-1,-1,667,0,0,0
0,120000,2,2,2,30,0,0,16812,17571,1358,1126
0,230000,2,1,1,61,-2,-2,1443,1443,1443,1443
0,180000,2,2,1,28,0,0,133868,125613,5300,4000
0,20000,1,1,2,22,0,0,23538,22780,3000,1400
0,20000,1,2,2,23,0,0,18804,17855,2150,1000
1,50000,1,3,1,46,-1,2,13473,12800,0,0
0,290000,2,1,2,24,-2,-2,14931,15090,15090,19239
0,290000,2,2,2,54,-2,-2,-68,-68,0,0
0,150000,2,1,2,27,-2,-2,0,610,610,610
0,190000,2,2,2,53,0,0,173058,133198,6300,5000
1,80000,2,2,2,25,0,0,81003,85894,8213,3491
0,250000,1,3,1,47,-1,-1,1170,1863,1863,3112
1,20000,1,2,1,35,1,2,19755,19661,1000,1000
0,180000,2,3,1,45,-1,-1,396,396,396,396
0,80000,1,1,2,25,-1,-1,2109,1257,1257,466
0,300000,1,1,2,31,-1,-1,2166,2894,2918,8974
0,50000,2,3,1,51,0,0,20454,21899,2100,2000
0,70000,2,1,1,40,0,0,51959,40519,1597,1407
1,150000,2,1,2,30,0,0,44795,43700,10000,20
0,320000,2,1,2,29,-1,-1,179226,-200,0,400
0,60000,2,1,2,24,0,0,60381,39798,1639,1590
1,20000,1,3,2,32,0,0,3677,6002,2400,0
0,230000,1,1,2,35,2,2,117277,119823,5800,4500
0,310000,2,2,1,29,0,0,74955,77730,4000,5000
0,230000,2,1,2,36,-1,-1,1545,306,306,8389
0,200000,2,1,1,40,-2,-2,2552,8064,8084,32105
1,100000,2,1,2,30,0,0,28383,32903,5000,10000
0,310000,1,2,1,64,-1,-1,1920,0,0,10124
1,180000,1,3,1,33,2,2,159999,156038,0,8000
0,390000,2,1,1,38,0,0,164418,167501,9000,7027
0,20000,2,1,2,26,1,-2,0,0,0,450
0,50000,2,2,1,26,0,0,45663,43522,2300,2349
0,140000,1,1,2,29,0,0,142087,255846,5528,4500
1,170000,1,1,2,37,-1,-1,4334,1343,1343,1078
0,250000,2,2,1,45,-2,-2,100323,37494,2500,5300
1,50000,2,3,1,40,2,2,49157,47990,0,2050
0,250000,2,1,2,36,0,0,130360,133799,5000,5000
0,90000,1,1,2,27,0,0,56608,57897,2800,7400
1,90000,1,2,1,44,2,0,89875,92338,4000,4200
0,160000,2,1,2,27,0,0,13234,0,0,6000
0,360000,1,2,2,29,0,0,114527,119487,20046,5046
0,330000,2,1,2,26,0,0,58667,38323,2213,5000
0,50000,2,3,1,54,1,2,64069,59153,0,2031
1,60000,2,2,1,42,2,2,57598,50821,0,2000
0,10000,2,3,2,42,0,0,4908,5665,1275,381
0,70000,1,2,1,41,1,2,34779,35921,2000,1500
1,150000,2,1,1,31,-2,-2,2977,1408,1408,0
1,250000,2,2,2,33,0,0,255223,47070,1600,1650
0,130000,2,3,1,33,0,0,122199,125283,5100,3085
0,130000,1,1,2,27,0,0,84664,72079,2039,2007
0,100000,2,2,1,36,-2,-2,2205,0,0,1983
0,130000,1,2,2,37,0,0,131446,102650,5000,0
1,80000,2,2,2,29,2,0,77416,75500,2661,2509
0,380000,1,1,2,41,0,0,350341,357703,28400,0
1,20000,2,2,2,23,0,0,17257,17417,1230,1239
0,20000,1,2,2,25,0,0,15789,21698,6500,0
1,140000,1,1,1,54,0,0,139406,140295,5545,4200
0,180000,1,1,2,33,-1,-1,2217,0,0,8264
0,230000,2,1,2,29,-2,-2,-5,-5,0,2974
0,90000,1,1,2,32,-1,-1,6546,1485,1498,25572
0,160000,1,2,2,29,-1,-1,7002,6696,7229,6085
0,50000,2,1,2,22,0,0,49459,49281,2300,2000
0,140000,2,2,2,29,-2,-2,945,945,945,0
0,250000,2,2,1,31,0,0,42441,43061,4000,3000
0,120000,2,2,2,24,-1,-1,100,0,0,0
0,120000,2,1,2,27,0,0,79072,80795,3000,3000
0,260000,2,2,1,40,0,0,243196,258720,20008,7500
1,10000,1,2,2,38,2,2,1050,1050,0,0
0,60000,2,2,1,38,-2,-2,4764,30500,30500,0
0,60000,2,2,1,29,0,0,33147,54511,24511,6000
0,50000,1,2,2,27,0,0,17771,18794,1311,1299
0,130000,1,3,1,34,0,0,5444,5927,1321,1500
0,130000,1,1,2,34,0,0,31179,30569,2002,1400
0,360000,2,1,2,32,-2,-2,0,0,0,0
0,80000,2,2,1,36,0,0,20366,21084,1352,1679
0,50000,1,2,2,26,1,-2,0,0,0,0
0,290000,2,1,1,33,1,2,7064,1875,0,1814
0,200000,1,1,1,53,0,0,195050,0,0,0
0,20000,1,2,2,27,0,0,18290,20144,2458,1200
0,500000,1,1,2,33,-1,-1,5379,2062,2065,10556
0,130000,2,1,2,26,1,2,22415,21146,0,3500
1,30000,2,1,2,27,0,0,23447,24563,1500,1500
1,20000,2,1,2,24,2,2,7919,8637,1000,1000
0,70000,2,2,2,26,0,0,30139,8241,2000,2000
0,200000,1,1,2,27,-1,-1,4890,3630,3630,4882
1,50000,2,2,1,46,-1,-1,569,1436,1440,3224
0,360000,1,2,1,56,-1,-1,750,1224,1236,3537
0,50000,2,3,1,56,0,0,33197,34961,2407,2960
0,180000,2,3,1,26,0,0,32023,20233,10000,0
1,50000,1,2,2,25,2,2,7180,6922,0,1200
0,120000,2,1,2,28,-2,-2,-8,2046,2054,0
1,80000,2,2,1,37,2,2,15234,16893,2200,1500
0,330000,2,1,1,47,1,-2,2246,13990,13990,21060
1,40000,1,3,1,43,0,0,41094,36554,1611,1625
0,50000,1,2,2,26,0,0,27570,28820,2000,1200
0,80000,1,3,1,48,0,0,71515,70287,3679,2305
0,450000,1,1,1,41,-1,-1,697,500,505,0
0,30000,2,3,1,48,0,0,27947,27035,2000,1800
0,160000,1,2,1,28,0,0,62312,66965,5856,2311
0,80000,2,1,2,22,-1,-1,10439,11501,11501,1000
0,400000,1,2,1,34,0,0,52271,56788,6000,5000
1,220000,1,2,1,60,-1,-1,1994,1598,1606,6978
1,40000,2,2,1,25,0,0,21590,24326,3400,0
0,280000,2,2,2,27,-1,0,82742,153791,10077,27785
0,50000,2,1,2,25,0,0,50380,38712,4000,0
0,110000,1,2,2,26,0,0,106417,103587,9026,6000
0,180000,2,1,1,44,1,-1,2788,5646,5646,13901
0,200000,2,1,2,26,0,0,18630,15996,1502,1200
0,390000,2,1,2,33,0,0,85538,79875,3500,4502
0,400000,2,1,2,29,-1,0,5154,6016,1060,1100
1,120000,2,3,2,37,-1,-1,776,1616,1616,776
0,200000,1,1,2,34,1,-2,-800,-2685,0,0
0,280000,1,2,1,33,0,0,207982,196055,8644,6445
0,230000,2,1,2,27,0,0,105217,107857,4326,4533
0,280000,2,1,1,36,-1,-1,21251,33746,33840,8689
0,130000,1,3,2,28,0,0,132258,133781,6900,7000
1,160000,2,2,1,35,-1,-1,776,1172,1172,380
0,120000,1,3,1,47,-1,-1,1051,671,671,291
0,300000,2,3,1,31,-1,-1,331,331,332,332
0,20000,2,1,2,31,-2,-2,264,264,264,2227
1,450000,1,1,2,31,-1,-1,10350,3629,3629,3271
0,250000,1,2,1,30,-2,-2,2419,28965,29062,44385
0,100000,2,2,1,58,0,0,101249,101476,3642,4230
0,150000,2,2,2,27,0,0,23165,24515,1723,1800
0,140000,1,2,2,35,0,0,101038,66734,4215,3221
0,500000,2,1,2,46,-2,-1,33332,163500,163500,70160
0,20000,1,2,2,36,-1,-1,3152,0,0,4956
0,50000,1,2,2,53,0,0,18922,19486,1329,1310
1,100000,1,2,2,39,0,0,121895,107315,4500,10000
0,200000,2,2,2,27,2,2,186806,166153,0,6908
0,150000,2,2,2,37,0,0,86037,84679,5000,5000
0,80000,1,1,2,23,0,0,60130,59744,2550,1848
0,160000,1,1,1,40,1,-1,0,567,567,4059
0,180000,2,2,1,44,-1,-1,816,803,803,2800
0,270000,2,1,1,32,-1,-1,23351,30960,30972,180519
0,180000,2,1,2,41,0,0,37353,24797,1012,5549
1,120000,1,1,1,54,-1,-1,390,390,390,390
0,110000,2,1,2,29,0,0,48088,45980,2000,2010
0,50000,2,3,1,61,0,0,42200,0,0,0
0,200000,2,3,2,30,0,0,185723,166726,8009,6402
0,70000,2,3,1,23,2,-1,254,2746,6840,1885
0,360000,2,2,2,30,0,0,23900,0,0,0
1,260000,2,2,1,35,0,0,425349,435873,14347,15000
0,50000,1,3,1,32,0,0,40992,35215,2026,2021
0,380000,2,2,1,39,-1,-1,19261,81961,81975,1480
0,50000,1,2,2,24,-1,-1,402,-2760,0,0
1,20000,1,3,1,38,0,0,19805,19900,1000,390
0,270000,1,6,2,32,-2,-2,24089,51408,52398,27787
0,460000,1,1,2,32,0,0,386437,393742,15000,15000
0,60000,1,3,2,24,0,0,58819,59810,3000,1768
0,200000,2,1,1,35,-1,-1,25663,14224,14224,17560
1,50000,2,2,2,37,1,2,14008,13493,0,4000
0,20000,2,1,2,22,0,0,19760,18570,1376,1383
1,290000,2,2,1,40,0,0,274558,256910,10700,11014
0,110000,2,2,2,36,0,0,116486,105604,4353,3294
1,160000,2,3,1,51,2,2,142064,144900,6600,5500
0,70000,2,2,1,31,0,0,60058,49647,1834,1608
1,200000,2,1,2,39,-2,-2,0,0,0,0
0,80000,2,2,2,40,0,0,78717,75873,3300,3300
1,20000,1,1,2,41,-2,-2,18803,18376,36147,1281
0,210000,1,1,2,48,-2,-2,0,570,570,0
1,180000,2,3,1,39,2,0,172488,72050,3450,0
0,50000,1,2,3,53,0,0,34664,17242,1500,1500
1,30000,1,2,2,26,1,3,31305,30527,0,1060
0,150000,1,1,2,30,-1,-1,6708,1098,1098,2000
1,150000,1,1,2,28,-1,2,1111,820,0,0
0,260000,1,1,1,43,1,-1,0,2000,2000,1620
0,310000,2,1,2,30,0,0,304329,292848,14027,16800
0,150000,2,1,2,33,0,0,96066,98277,4400,4000
0,200000,2,1,2,27,-1,-1,16093,11163,11197,11657
0,150000,1,3,2,45,0,0,99247,101194,4268,2725
0,220000,2,2,1,54,-1,-1,8727,2553,3011,147
0,540000,2,1,2,34,-1,-1,1784,892,892,1000
0,280000,1,2,2,30,0,0,204773,188704,8038,6000
0,230000,1,2,2,32,0,0,49619,43435,2072,1689
0,50000,1,1,1,39,0,0,33849,36798,3817,2000
0,20000,2,2,2,24,1,-2,0,0,0,0
1,10000,1,2,2,35,1,6,8257,8001,0,0
0,500000,1,1,1,46,0,0,407331,403816,15043,14000
0,50000,2,2,2,24,0,0,49819,50135,1672,1246
0,420000,2,2,2,35,-1,-1,7572,18847,18920,16615
0,50000,2,2,2,23,0,0,21998,15299,2063,33730
0,280000,2,1,2,29,-2,-2,0,0,0,320
0,50000,1,2,1,46,0,0,3656,4400,1000,0
1,160000,2,3,1,41,2,2,46017,47188,2200,0
1,40000,2,2,1,23,2,2,33895,33068,0,3200
0,100000,2,2,1,31,0,0,92265,93873,5000,1473
0,50000,2,1,2,26,0,0,41003,42032,1733,1400
0,130000,2,3,2,32,0,0,119312,116259,20021,40354
0,30000,2,2,2,22,0,0,27358,28612,2000,1500
1,140000,1,2,1,34,-1,-1,430,430,430,702
0,210000,2,2,1,32,-1,0,164015,155235,9320,4894
0,50000,1,2,1,38,0,0,48797,47153,1864,1811
0,310000,1,2,1,29,0,0,31132,45718,20000,20000
0,300000,2,1,1,31,-2,-2,0,1110,1110,12192
1,30000,2,2,2,47,2,2,16039,17080,1600,800
0,90000,2,3,1,40,0,0,89928,81721,3416,4142
1,150000,2,2,1,34,2,2,39465,42829,4000,0
0,90000,1,1,2,25,0,0,32755,31325,2000,3000
0,80000,2,3,2,65,0,0,84985,84247,4000,2048
1,100000,2,1,2,28,-1,-1,555,712,712,712
0,10000,1,2,2,33,-2,-2,0,0,0,0
0,210000,1,1,2,31,0,0,161159,165071,8000,13000
0,170000,2,2,1,41,0,-1,21170,9698,9734,7373
0,90000,2,2,1,32,1,2,85997,83779,0,7200
1,210000,2,3,2,36,1,-1,0,4866,4866,0
0,50000,2,1,2,26,0,0,36806,38212,2000,2000
0,150000,1,1,1,30,1,-1,-819,35457,36276,0
0,80000,2,1,2,30,1,-1,0,1313,1313,883
1,130000,2,1,1,38,0,0,64942,66775,4000,0
1,100000,1,2,2,30,1,3,72652,90461,20000,0
0,160000,1,1,1,41,0,0,53935,57997,5000,0
0,250000,1,2,2,31,0,0,14451,15774,1504,1510
0,500000,2,2,1,42,0,0,60246,74832,40000,85000
0,260000,1,2,2,32,0,0,106093,95060,4410,6500
0,50000,2,2,1,44,-2,-2,1473,390,390,390
0,30000,2,2,2,22,0,0,27388,29016,2075,1000
0,110000,2,2,2,42,1,2,57046,51005,0,2100
0,500000,1,1,1,39,-1,-1,6057,9418,9418,7667
0,310000,2,1,2,32,0,0,35064,38195,4000,2000
0,580000,1,2,1,37,0,0,110417,89301,3757,2299
0,340000,2,1,1,36,0,0,185268,326074,160444,10143
0,360000,2,2,1,42,-1,-1,22237,5683,6695,1632
0,290000,2,1,2,29,-1,-1,578,7124,7129,7620
0,30000,1,2,2,36,3,2,20424,19809,0,3000
0,80000,2,1,2,29,0,0,26524,23224,1500,1700
1,360000,1,1,1,38,-1,-1,780,0,0,390
0,170000,2,1,2,31,-1,-1,1561,1239,1239,7352
0,100000,1,2,1,42,0,0,56256,57685,3000,2688
0,450000,1,2,2,37,0,0,457627,38692,1000,4549
0,260000,2,1,2,33,-2,-1,0,204,204,0
0,240000,2,1,2,29,0,0,25700,28677,5009,2000
0,110000,2,2,2,28,0,0,5660,1150,2000,0
0,240000,2,2,2,26,0,0,184501,177846,7627,6003
0,220000,2,2,2,35,0,0,34819,30937,2006,2022
0,20000,1,2,1,33,0,0,2508,3448,1000,202
1,100000,2,1,1,51,1,-2,0,0,0,0
0,300000,1,1,2,32,-2,-2,264,264,264,264
1,20000,1,2,2,33,0,0,8488,10179,2000,2000
0,360000,2,1,2,30,0,0,139762,143515,6000,6000
1,220000,1,1,2,28,0,0,221268,219545,8700,8500
0,470000,2,2,2,26,0,0,169699,170309,6200,7000
0,70000,2,2,2,22,0,0,65793,26665,2000,1400
0,120000,2,1,2,26,0,0,10172,12400,3000,3000
0,50000,1,2,2,35,0,0,18510,19418,1500,2000
0,470000,1,2,1,49,0,0,169260,161760,6600,6170
0,130000,1,2,1,49,0,0,24008,21231,3000,5000
1,20000,2,1,2,24,-1,-1,390,707,1097,1003
0,260000,2,1,2,36,-2,-2,1891,2438,2637,2280
0,20000,1,1,1,39,-1,-1,628,662,700,600
1,300000,2,1,2,28,2,-1,1314,168,170,1080
0,460000,2,2,2,35,0,0,449790,450047,17610,17500
1,20000,2,1,2,24,1,-1,0,20087,20087,2200
1,360000,2,2,2,27,0,0,238971,245515,10381,9036
0,290000,1,1,1,40,0,0,98441,95169,4000,4250
0,90000,1,1,1,30,0,0,38921,45577,12000,5000
0,180000,2,1,2,26,-1,-1,2049,0,0,351
0,360000,1,3,1,53,-2,-2,0,0,0,0
0,120000,1,1,1,45,0,0,20877,21909,1369,1382
0,220000,1,2,2,30,0,0,217800,189016,7261,5170
1,220000,1,1,2,34,2,2,203101,185384,311,38024
1,10000,2,1,2,27,-1,-1,499,0,0,0
0,320000,2,2,2,31,0,0,104850,101705,3600,4277
0,320000,1,1,1,33,0,0,325445,202853,10000,15000
0,90000,1,2,2,39,0,0,50477,22472,3000,5000
0,180000,1,1,1,50,0,0,66114,69436,5000,5000
0,90000,2,1,2,28,0,0,88345,90260,3360,1947
0,100000,1,1,1,36,0,0,23070,18806,1700,2000
0,340000,1,2,1,41,0,0,331003,332829,15110,11019
1,50000,1,1,2,22,0,0,47726,51161,5500,0
0,240000,2,2,1,41,-1,0,20272,11294,1000,16906
0,10000,1,2,2,41,1,2,8722,9592,1157,0
1,220000,2,1,1,42,2,2,2500,2500,0,0
0,100000,2,2,2,37,0,0,107669,107529,3536,2821
0,220000,2,1,1,31,-2,-2,3785,1137,1142,377
0,70000,2,3,1,57,0,0,67864,65062,2620,2730
1,30000,2,2,2,37,3,2,29657,30320,1763,0
0,130000,2,3,2,53,-1,-1,11085,45677,45697,27951
0,140000,2,2,1,25,0,0,81960,81757,3005,3000
0,20000,1,2,2,32,0,0,4485,4843,1000,16000
1,150000,2,1,1,38,1,-2,0,0,0,0
0,50000,2,2,2,26,0,0,4136,0,0,0
0,90000,1,2,1,29,1,1,41073,43480,3100,1000
0,170000,2,3,1,37,0,0,158920,164353,8000,7000
1,70000,1,1,2,30,2,2,34985,34146,0,2000
0,200000,2,1,2,43,-2,-2,830,-6,0,0
0,200000,1,1,1,42,0,-1,19318,19067,19067,5000
1,20000,1,2,1,40,1,2,20498,19692,0,1600
0,200000,1,2,1,41,0,0,96910,92934,10000,7004
0,170000,1,2,2,26,-2,-2,0,0,0,0
1,130000,1,1,2,25,1,-2,-2000,-2000,0,0
0,100000,2,1,2,27,0,0,90118,88435,4110,4101
0,180000,1,2,2,31,0,0,28566,32876,5000,7000
0,230000,2,3,2,26,-2,-1,1200,990,990,8089
0,20000,1,3,2,50,-1,-1,2191,1140,1140,12656
1,500000,2,1,1,35,0,0,35176,36193,2504,10004
1,150000,2,1,1,38,1,-2,0,0,0,0
1,80000,2,3,2,40,3,2,38503,40118,2500,2000
0,230000,1,2,1,29,0,0,56171,60250,5000,5000
1,80000,1,1,2,37,1,-2,0,0,0,0
0,230000,2,2,2,24,0,0,24973,24974,5000,5000
1,50000,2,2,2,49,2,0,38947,37799,2000,1000
0,50000,1,2,2,35,0,0,48813,50789,5000,23000
0,10000,2,1,2,25,1,3,10438,10130,0,0
0,140000,1,2,2,34,2,2,135949,130625,8408,3500
1,50000,1,2,2,42,0,0,39236,39729,2094,1451
0,180000,1,3,2,28,0,0,129719,133702,6070,3521
1,360000,1,1,2,65,1,-2,0,0,0,0
0,580000,1,3,1,67,2,2,453985,470915,25704,9464
0,310000,2,1,1,43,-2,-2,14619,1881,12484,13961
0,20000,1,3,2,52,0,0,16735,20373,4008,0
0,180000,2,1,2,43,-2,-1,8657,6847,6847,18762
0,60000,2,1,2,24,0,0,15050,16203,2000,1300
0,40000,2,3,1,59,0,0,14769,15271,1573,1512
0,140000,2,2,1,34,0,0,121374,125965,8200,3000
0,220000,1,2,1,32,0,-1,8000,8288,8288,8000
1,10000,1,2,2,22,0,0,8602,8728,1158,1151
0,20000,1,1,1,52,0,-1,19965,390,390,390
0,50000,2,1,2,23,-1,0,15036,15790,1300,2701
1,50000,2,2,2,33,2,0,27752,28787,1487,1500
0,320000,2,2,2,35,0,0,98697,100572,3891,5240
0,20000,1,2,2,34,-2,-2,2199,1530,1530,750
0,50000,1,2,1,40,0,0,48219,48978,2037,2316
0,340000,1,1,1,49,-1,-1,1960,1052,1228,7270
1,360000,2,2,1,32,1,-2,-301,-301,0,0
0,300000,2,2,1,33,1,-2,0,0,0,0
0,40000,2,2,2,26,0,0,31475,32663,2000,2000
0,150000,1,1,1,51,0,0,128968,138260,12900,0
1,20000,2,2,2,40,2,2,18278,17696,0,1612
0,30000,2,3,1,35,1,-2,-5,-5,0,2610
0,80000,2,2,1,27,-2,-2,390,0,390,780
1,390000,2,3,1,38,-2,-2,241,0,0,0
1,20000,2,2,2,22,1,2,5613,5377,0,1638
1,200000,1,2,1,42,0,0,68670,69702,4000,4000
0,80000,2,3,1,35,0,0,49544,50418,1970,2355
1,50000,2,2,1,36,2,0,50922,50367,1715,1991
0,230000,2,2,1,38,0,0,10906,9692,1364,1393
0,190000,2,2,2,31,0,0,147586,155228,10000,7891
0,260000,1,3,1,36,-1,0,154462,153799,7425,2795
0,100000,2,1,1,39,-1,-1,29449,55139,55139,34181
0,140000,1,2,2,41,0,0,132758,83498,4002,3900
1,20000,2,2,1,42,2,0,12426,13143,1225,1234
0,80000,1,2,2,30,0,0,69392,64149,3046,1874
0,360000,1,1,2,32,0,0,304907,309972,12557,13738
1,70000,1,2,2,31,0,0,46079,47232,2200,2500
1,30000,2,2,1,24,2,2,31214,28983,0,1400
0,500000,2,1,1,39,0,0,358020,360047,15000,15000
0,320000,2,2,2,30,2,-1,416,416,416,416
0,500000,2,1,1,34,0,0,32715,60927,30007,30000
0,240000,2,1,1,27,1,-2,0,0,0,402
0,50000,2,1,2,25,-1,-1,574,801,801,686
0,120000,2,2,1,39,0,0,31611,32264,1562,1500
0,250000,2,1,2,32,0,0,26465,30762,5000,3000
0,180000,2,2,1,39,0,0,65710,58159,2500,3000
0,10000,2,2,2,22,-1,-1,5208,654,654,9954
0,200000,2,3,1,53,0,0,98426,91948,52306,1000
0,120000,2,1,2,29,-1,-1,380,380,380,380
0,230000,1,2,1,38,-1,-1,326,326,326,326
0,330000,2,1,1,36,1,-2,0,0,0,0
1,50000,2,2,2,28,0,0,28457,29491,1492,1509
0,130000,1,2,2,32,0,0,27495,0,0,0
1,110000,1,2,2,26,2,2,58112,56620,0,5700
0,30000,2,3,2,40,-1,0,2208,7808,7006,0
0,120000,2,1,2,25,0,0,8676,10599,5000,5814
0,120000,2,1,2,28,-2,-1,398,954,958,0
0,210000,2,2,1,40,0,0,42820,44156,1856,1564
0,30000,1,2,1,47,1,2,15148,14620,0,1253
